name,category,address,lat,lon
Casa Francesc Cama,otro,C Gran de Gràcia 77.0 ,41.40028269384311,2.1548570322157654
Casa Madurell,otro,C Torrijos 14.0 ,41.40275219893523,2.1596123951981183
Jardins del  Baix Guinardó,Jardins,C Marina 372.0 ,41.40977850723608,2.168658421542334
Museu de Carruatges del Foment,Museu,Pl Josep Pallach 8.0 ,41.43386840494578,2.149802728490179
Parc de Joan Miró,Parc,Carrer d'Aragó 2.0 2.0,41.37883814100107,2.1473335958888007
Parròquia de la Mare de Déu del Coll,Parròquia,C Santuari 30.0 ,41.420132063616215,2.151319417179658
Edifici d'habitatges Gran de Gràcia 67,otro,C Gran de Gràcia 67.0 ,41.399899033342535,2.1553048145748552
Farmàcia de Bolós Giralt,otro,Rbla Catalunya 77.0 ,41.39166621624898,2.162424791257872
Antiga Fàbrica d'Estampació Tèxtil Can Ricart,otro,C Emília Coranty 33.0 ,41.40922632383825,2.1981716288388373
Centre Esportiu Municipal Can Caralleu,Centre,Carrer dels Esports 2.0 ,41.40098699374353,2.1105047906383008
Vall d'Hebron Barcelona Hospital Campus,otro,Pg Vall d'Hebron 119.0 ,41.42804943371883,2.1434499797388105
Casa Terradas - Casa de les Punxes,otro,Av Diagonal 420.0 ,41.39789455388375,2.1638579681725147
El Polvorí i Cos de Guàrdia,otro,C Segura 34.0 ,41.36464604706291,2.1428603946607967
Parc Central de Nou Barris,Parc,Pl Major de Nou Barris 1.0 ,41.4368445525108,2.1712296246319656
Carrer Pinar del Rio,otro,C Matanzas 30.0 ,41.422259021739634,2.1821005942848277
Parròquia de Sant Vicenç de Sarrià,Parròquia,C Rector Voltà 5.0 ,41.39948172834851,2.121111403839136
Residència Militar d'Estudiants Mateo Calabro,otro,Capità Arenas 52.0 ,41.39297332973804,2.12510287048567
Institut Químic de Sarrià - Campus Sarrià - IQS,otro,Via Augusta 390.0 ,41.40379591152728,2.1194605457742592
Seu del Districte de Sants-Montjuïc,otro,Carrer de la Creu Coberta 104.0 ,41.3754087791269,2.142274392316013
Fundació Orfeó Gracienc,otro,C Astúries 83.0 ,41.404734139288166,2.156423120771882
Parròquia de Sant Joan de Gràcia,Parròquia,C Santa Creu 2.0 ,41.40533710606837,2.1567122726022543
Educa +,otro,C Sant Quintí 12.0 ,41.41252398893622,2.179570364707956
Seu del Districte de Sarrià-Sant Gervasi,otro,Plaça del Consell de la Vila 7.0 ,41.39912976584916,2.1214123028583627
Palau de Congressos *Pavelló 5,Palau,Av Reina Maria Cristina 1.0 ,41.37241483260608,2.1518889546104605
Centre Educatiu CETT,Centre,Av Can Marcet 36.0 ,41.43485061254671,2.1481555754807795
Universitat Nacional d'Educació a Distància *Barcelona,otro,Av Rio de Janeiro 56.0 ,41.43646572009841,2.180455235272232
Seu del Districte de Nou Barris,otro,Pl Major de Nou Barris 1.0 ,41.4368445525108,2.1712296246319656
Parròquia de la Mare de Déu de Lourdes,Parròquia,C Font Honrada 33.0 ,41.37309762127584,2.1560110122944107
Círculo Ecuestre,otro,C Balmes 169.0 ,41.395763940464285,2.1540111781345668
Museu,Museu,Avinguda de Miramar 1.0 ,41.368292261821246,2.1601492925476364
Museu de Pintura Contemporània Can Framis,Museu,Carrer de Roc Boronat 116.0 ,41.40294420265117,2.1949651108093025
Parròquia de Sant Pere de les Puel·les,Parròquia,Pl Sant Pere nan ,41.38922892058108,2.1792430187092746
Escola Superior d'Administració i Direcció d'Empreses - URL,Escola,Av Pedralbes 60.0 ,41.39374137478776,2.11450041725389
Jardins del Palau de Pedralbes,Jardins,Av Diagonal 686.0 ,41.38654937434819,2.1184352989192647
Casa Lamadrid,otro,Girona 113.0 ,41.39694691705839,2.1681807052555757
Casa Garriga Nogués,otro,Diputació 250.0 ,41.38892310014807,2.165254832995529
Centre Esportiu Municipal Piscines Bernat Picornell,Centre,Av Estadi 30.0 ,41.36632923206704,2.150793450223625
"TAMAIA Viure Sense Violencia, S.C.C.L.",otro,C Ripoll 25.0 ,41.38550526763556,2.175087497981421
Roca Barcelona Gallery,otro,C Joan Güell 211.0 ,41.38664570242304,2.12923065792945
Platja del Bogatell,Platja,Pg Marítim del Bogatell 80.0 ,41.39460267821261,2.2067544978597606
Casal d'Entitats Mas Guinardó,otro,Plaça de Salvador Riera 2.0 ,41.41816915835005,2.1744079393214104
Associació de Comerciants i Professionals Barnavasi,otro,C Septimània 31.0 ,41.40545573179054,2.147638695309088
Forn de Pa de Can Tur,otro,Virgili 74.0 ,41.43201793483495,2.1933483941178187
Museu Olímpic i de l'Esport Joan Antoni Samaranch de Barcelona,Museu,Avinguda de l'Estadi 60.0 ,41.36628092507608,2.1570941364707474
Museu,Museu,Carrer d'Aragó 255.0 ,41.39155351265377,2.1637754588196367
Escultura David i Goliat Homenatge a les Brigades Internacionals,otro,Rbla Carmel 46.0 ,41.42487315212389,2.157703561885268
Telefèric de Barcelona,otro,Pg Joan Borbó C Barcelona 88.0 ,41.373250146274025,2.187875716121665
Jardins de Can Sentmenat,Jardins,C Can Caralleu 6.0 ,41.40262028359711,2.115102292721839
Parc del Laberint d'Horta,Parc,Passeig dels Castanyers 1.0 ,41.43795704876439,2.1475613087947547
Parc del Guinardó,Parc,Garriga i Roca 1.0 ,41.41948943678852,2.169613897166294
Parc del Turó de la Peira,Parc,Passeig de Fabra i Puig 396.0 406.0,41.43346223343624,2.1634471242007627
Centre Cívic Can Castelló,Centre,Carrer de Castelló 1.0 ,41.39904051559378,2.140179532716965
Jardins de Vil·la Amèlia,Jardins,Carrer d'Eduardo Conde 22.0 ,41.39390619967619,2.1211872573336934
Park Güell,otro,Carrer d'Olot 7.0 ,41.41350924872243,2.1531271963876577
Universitat Oberta de Catalunya,otro,Rambla del Poblenou 154.0 156.0,41.40649363005068,2.19444957141162
MUHBA Museu d'Història de Barcelona - Casa de l'Aigua,Museu,Carretera de Ribes 103.0 ,41.45463864239669,2.189729096932418
Centre Municipal de Cultura Popular de Sant Andreu,Centre,C Arquímedes 30.0 ,41.44068473251823,2.1876438165449668
Centre Cívic Casa Golferichs,Centre,Gran Via de les Corts Catalanes 491.0 ,41.3808491471351,2.1564074948215346
Museu Nacional d'Art de Catalunya,Museu,C Mirador Palau Nacional 6.0 ,41.368885103834,2.153381227899417
El Campus Mundet - UB,otro,Pg Vall d'Hebron 173.0 ,41.43575541409688,2.147158169831797
La llera del riu Besòs,otro,Pl Turó de la Trinitat 1.0 ,41.45464961996649,2.1909188386141625
Reial Acadèmia de Ciències i Arts de Barcelona,otro,C la Rambla 115.0 ,41.38417592716741,2.1707408640195456
El Gòtic,otro,C Paradís 1.0 ,41.383065594486666,2.1770218391588827
El Poblenou,otro,C Pallars 221.0 ,41.4022744450405,2.1990636882594146
Sant Andreu,otro,Pl Comerç 3.0 ,41.43526902100958,2.190044472473194
El nucli antic d'Horta,otro,C Fulton 15.0 ,41.42999427513081,2.161502292023968
La plaça de Lesseps,otro,Pl Lesseps 18.0 ,41.40771234565708,2.1510867322061435
El Campus Ciutadella,otro,C Ramon Trias Fargas 25.0 ,41.39002929461585,2.190872085861088
Parc de la Pegaso,Parc,C Sagrera 179.0 ,41.42688804853377,2.190739286407059
Cases Josefa Villanueva,otro,C Roger de Llúria 80.0 ,41.39489635939134,2.166752451664696
Cristalleries Planell,otro,C Doctor Ibáñez 38.0 ,41.38743624313862,2.131903917807222
Casa Queralt,otro,C Pineda 12.0 ,41.41927179810715,2.147925810285238
Espai Mescladís,otro,C Carders 35.0 ,41.38709531983285,2.1803507473845234
Font Pública,otro,Trav Gràcia 126.0 ,41.40022209501887,2.1561312297043247
Centre Comercial Maremàgnum,Centre,Moll Espanya 5.0 ,41.37576189535446,2.183231333568717
Centre Cívic Can Deu,Centre,Plaça de la Concòrdia 13.0 ,41.38679400774152,2.1325216465394625
Parc de l'Espanya Industrial,Parc,Carrer de Muntadas 1.0 1.0,41.37653564822331,2.139874006322372
Seu del Districte de Sant Andreu,otro,Plaça d'Orfila 1.0 ,41.43602805111317,2.190607338298738
Santa Església Catedral Basílica de Barcelona,otro,Pla Seu 3.0 ,41.384296570811145,2.1761751314006545
La plaça de John Lennon,otro,Pl John Lennon nan ,41.40286050125628,2.1615342716775845
La plaça de Nicolás Salmerón,otro,Pla Nicolás Salmerón nan ,41.39801209292751,2.157480714601559
La Pedrera Romana,otro,C Ferrocarrils Catalans 4.0 ,41.357168740446966,2.145671534709044
Torre de l'Aigua,otro,C Santa Àgata 6.0 ,41.40405325796555,2.152229161692367
La Rambla del Raval,otro,Rbla Raval 12.0 ,41.37888562756235,2.1691786660708967
Xemeneia de Can Galta Cremat,otro,C Arquímedes 30.0 ,41.440635877473454,2.187715361234582
Les Carasses,otro,Pg Torras i Bages 108.0 ,41.44136142057692,2.1910812403192512
"Xemeneia de l'antiga Fábrica ""La Porcelana""",otro,Pl Joan Corrades 1.0 ,41.3730269153328,2.144526050663452
La plaça del Raspall,otro,Pl Raspall nan ,41.401314262013386,2.160701296482157
La Plaça del Setge de 1714,otro,Pl Setge de 1714 nan ,41.3742315617575,2.161040561834341
Casa Sant Felip Neri,otro,C Nena Casas 37.0 ,41.39572136064741,2.130903870123052
El barri Plus Ultra,otro,C Aviador Ruiz de Alda 28.0 ,41.360594861404536,2.14102627404691
Antiga Biblioteca Pública de Sant Andreu de Palomar,otro,C Santa Marta 12.0 ,41.43679975051144,2.1905489388615904
L'Aqüeducte Palombarum,otro,C Fernando Pessoa 1.0 ,41.43821655449944,2.193187925153491
Antic Monòlit Dedicat a la Legión Condor,otro,Pl Reina Maria Cristina 1.0 ,41.38863075155167,2.127086735020199
Cansaladeria Puig,otro,C Gran de Sant Andreu 147.0 ,41.431965377634455,2.1892316530910487
"L'antic Putxet. Els carrers Manacor, Cadis i Putxet",otro,C Putxet 1.0 ,41.40413124648984,2.142225615431341
Passatge de Sant Felip,otro,Ptge Sant Felip 1.0 ,41.40338319158916,2.1471047244543726
La plaça Molina,otro,Pl Molina 1.0 ,41.40128333249604,2.146733983621581
Parc Esportiu de Can Dragó,Parc,C Rosselló i Porcel 7.0 ,41.436593069404815,2.183157005742885
Torre de Sant Jordi,otro,C Sant Eudald 11.0 ,41.413865507094485,2.145538840084051
Villa Conchita o Casa dels Metges,otro,Pg Mare de Déu del Coll 81.0 ,41.41921321493736,2.148484310850028
Carrer Sant Gervasi de Cassoles,otro,C Sant Gervasi de Cassoles 1.0 ,41.40417769240352,2.139512069189189
Teatre Nacional de Catalunya,otro,Plaça de les Arts 1.0 ,41.39971763958852,2.1861052566703805
Jardins de Joan Brossa,Jardins,Plaça de Dante 9999.0 9999.0,41.36867092135471,2.165012850406953
Castell de Montjuïc,otro,Carretera de Montjuïc 66.0 ,41.36446421195711,2.1671241451784176
Jardins Laribal,Jardins,Pg Santa Madrona 2.0 ,41.36812384413011,2.158482875531215
Casernes d'Artilleria  de Sant Andreu,otro,Pg Torras i Bages 141.0 ,41.44395793480301,2.19050806677001
L'Estació dels FGC de Sarrià,otro,C Cardenal Sentmenat 43.0 ,41.39829106263617,2.1250093275396296
Mercat Sarrià,Mercat,Pg Reina Elisenda Montcada 8.0 ,41.3998359320904,2.1207231796604997
Mercat Abaceria Central,Mercat,Pg Sant Joan 181.0 ,41.40318652868216,2.164179164252221
Cementiri Sant Gervasi,Cementiri,Camí del Cementiri de Sant Gervasi 4.0 ,41.4111553532629,2.1266252111412056
Cementiri d'Horta,Cementiri,Plaça del Cementiri d'Horta 9.0 ,41.4404241840174,2.156066057589673
Escultura Fray Pedro Ponce de León,otro,Pg Sant Joan 210.0 ,41.40440352665176,2.163008249478441
Casa Martí - Els Quatre Gats,otro,Montsió 3.0 ,41.38603997054996,2.1735178081132696
Jardins,Jardins,G.V. Corts Catalanes 585.0 ,41.3865770289631,2.16403049732852
Jardins Plaça de Can Fabra,Jardins,Carrer del Segre 24.0 24.0,41.434925914293984,2.191738858342075
L'avinguda del Tibidabo,otro,Av Tibidabo 4.0 ,41.41053474585558,2.1370219362887046
El Passeig de Gràcia,otro,Passeig de Gràcia 80.0 80.0,41.39396889918061,2.163183157188379
Torre de Santa Caterina,otro,C Panamà 21.0 ,41.394987347747104,2.1059277429633085
La Previsió Obrera,otro,C Doctor Balari i Jovany 13.0 ,41.435363668960846,2.190849375486821
Refugi Antiaeri de la Sagrera,otro,C Berenguer de Palou 64.0 ,41.42373640875645,2.191951961584244
Carrer Campo Florido,otro,C Campo Florido 9.0 ,41.42138115685976,2.182484957753459
Carrer Coroleu,otro,C Coroleu 42.0 ,41.43298298344629,2.187190543503709
Pastisseria Escribà *La Rambla,otro,C la Rambla 83.0 ,41.381562357710784,2.1727040810941585
Hotel Peninsular - HB-003154,otro,C Sant Pau 34.0 ,41.37962578754925,2.1725113181323525
Mercat Clot,Mercat,Pl Mercat 26.0 ,41.40761694241932,2.188644372365021
Mercat Poblenou - Unió,Mercat,Pl Unió 25.0 ,41.40102174848232,2.205429196399153
Club Natació Barcelona,Club,Pg Joan Borbó C Barcelona 93.0 ,41.37127323270199,2.187849724478972
Torre Castanyer,otro,Pg Sant Gervasi 5.0 ,41.4078488716108,2.134224907245418
El passatge de Xile,otro,Ptge Xile 1.0 ,41.37689172436965,2.116314819784081
Els Jardins d'Eusebi Güell,Jardins,Pl Eusebi Güell nan ,41.39044758234289,2.1144064064040826
Centre Educatiu Impulsem,Centre,C Tàpies 6.0 ,41.376680258915165,2.1710512409002245
Ateneu Barcelonès,otro,Carrer de la Canuda 6.0 ,41.38468020491708,2.171664567764501
Jardins del Turó del Putxet,Jardins,C Manacor 9.0 ,41.40774734930597,2.1425177258809422
Parc de Monterols,Parc,Carrer de Muntaner 450.0 ,41.40161305479784,2.1397735122452017
Parròquia de Santa Madrona,Parròquia,C Tapioles 10.0 ,41.3741976792283,2.164693483626283
Masia Ca l'Armera,otro,C Cardenal Tedeschini 32.0 ,41.42562795245565,2.183215458926026
Centre Cívic Vil·la Florida,Centre,Carrer de Muntaner 544.0 ,41.40536533899808,2.135308972460361
Fundació Suñol,otro,Carrer de Mejía Lequerica 14.0 ,41.38265181042153,2.126410211337908
Cementiri Sant Andreu,Cementiri,Carrer dels Garrofers 35.0 ,41.437412139312414,2.1790301618213404
Gerència Urbanística Port Vell de l'Autoritat Portuària de Barcelona,otro,C Josep Anselm Clavé 27.0 ,41.37792481602983,2.1782341227997044
Casa Castellet,otro,C Torrijos 26.0 ,41.40322501663376,2.1591194797287576
Farmàcia Clapés Viñas,otro,C Gran de Sant Andreu 211.0 ,41.43381060796746,2.1892905825595
Casa Concepció i Casa Comelles,otro,C Astúries 26.0 ,41.403249208074975,2.154208667587497
Casa Cortina,otro,Av República Argentina 82.0 ,41.41022204823075,2.14606270494447
Casa Enric Cera,otro,C Or 38.0 ,41.40467490062874,2.1573773724992016
Casa Girona i Cuyàs,otro,C Gran de Gràcia 6.0 ,41.39819978132556,2.1575989671703684
Casa Joan Matas,otro,C Francisco Giner 32.0 ,41.39939919545339,2.158955446305032
Fabra i Coats - Fàbrica de Creació,otro,C Sant Adrià 20.0 ,41.433793974354174,2.1908326284827284
Casa José de Ugarte,otro,C Santa Perpètua 15.0 ,41.407908057431946,2.1523730608821405
Escola Business Engineering School - la Salle,Escola,C Lluçanès 41.0 ,41.40890993792351,2.1311370586996183
Museu del Perfum - Fundació Planas Giralt,Museu,Pg Gràcia 39.0 ,41.39150740418814,2.1652454674735444
Associació d'Emprenedors del Clot - Eix Clot,otro,Carrer de Sant Antoni Maria Claret 358.0 358.0,41.41643869811126,2.181492927401364
Unió de Botiguers del Cor d'Horta,otro,Carrer de Santes Creus 8.0 8.0,41.43029883469144,2.162232311962768
Cases Blanques,otro,C Vayreda 24.0 ,41.431488091656256,2.140820837872433
Refugi Antiaeri de Can Peguera,otro,C Cornudella 45.0 ,41.43411211194424,2.165334527114244
Can Tusquets,otro,Av Santuari St Josep Muntanya 1.0 ,41.4104399702781,2.154195493067497
Casa Agustí Trulla,otro,C Berga 22.0 ,41.40073485164731,2.1529945860625257
Biblioteca Collserola - Josep Miracle,otro,Carrer d'Elisa Moragas i Badia 16.0 ,41.41538974314011,2.102546833751382
Casa Víctor Conill,otro,C Gran de Gràcia 1.0 ,41.397802872401726,2.157352034558083
Cases Leandre Vidal,otro,C Fraternitat 35.0 ,41.40086949415278,2.160109975770286
Edifici Puiggròs,otro,C Martínez de la Rosa 27.0 ,41.39966543105189,2.1592603871633957
Centre Cívic Vallvidrera Vázquez Montalbán,Centre,Carrer d'Elisa Moragas i Badia 16.0 ,41.41539106451316,2.102545331836101
Escola Superior de Disseny i d'Art Llotja,Escola,C Ciutat de Balaguer 17.0 ,41.40260219806344,2.136130474690944
Parc de Can Sabaté,Parc,C Mineria 16.0 ,41.36437449049291,2.137749555318519
Casa Faiol - Casa de la Papallona,otro,Llança 20.0 ,41.37663697598416,2.150298953457356
Jardins del Palau Robert,Jardins,Passeig de Gràcia 107.0 107.0,41.396131607667456,2.159538941393651
Palau de la Música Catalana,Palau,C Palau de la Música 2.0 ,41.38736310291296,2.1751754135417323
Museu Palmero Arte,Museu,Judea 2.0 ,41.4252047837623,2.140179989039568
Edifici La Rotonda,otro,Av Tibidabo 2.0 ,41.41053474585558,2.1370219362887046
EINA - Escola de Disseny i Art,Escola,Pg Santa Eulàlia 25.0 ,41.40287986302204,2.114333805752234
Casa dels Ossos,otro,Av Diagonal 423.0 ,41.39465875789174,2.1529838685904554
Centre Municipal de Vela,Centre,Moll Gregal 33.0 ,41.38842104043444,2.2016968649217765
Escola Lluís Vives,Escola,C Canalejas 107.0 ,41.37186290045591,2.1280851779733574
Parc Carmel,Parc,Ctra Carmel 9999.0 ,41.41516676215983,2.155269268607678
Premsa de Vi de Can Xandri,otro,Plaça d'en Xandri 3.0 3.0,41.43822585647148,2.1853478240155115
La plaça de les Glòries Catalanes,otro,Pl Glòries Catalanes 36.0 ,41.40259189980736,2.18733195275548
Casa Lleó Morera,otro,Pg Gràcia 35.0 ,41.391311136498935,2.165491865898989
Jardins de les Tres Xemeneies,Jardins,Av Paral.lel 49.0 ,41.37448327029571,2.172430025242432
Parc de la Font Florida,Parc,G.V. Corts Catalanes 196.0 ,41.368634514222805,2.14105045396157
Zona de Banys,otro,Plaça del Fòrum 1.0 ,41.41106682138965,2.221714876463801
Escultura Mistos,otro,Jorge Manrique 9.0 ,41.43084545648815,2.151482440531504
Parc de la Creueta del Coll,Parc,Pg Mare de Déu del Coll 77.0 ,41.419264262411424,2.1462520569914068
Fira Barcelona,otro,Avinguda de la Reina Maria Cristina 2.0 ,41.3727179943061,2.150211222762335
La plaça d'Orfila,otro,Pl Orfila 2.0 ,41.43624446859994,2.1909591589263973
El Tibidabo,otro,Ctra Observatori Fabra 25.0 ,41.41891333512116,2.1233033539813286
Bar Musical London Bar,otro,C Nou de la Rambla 34.0 ,41.37814933333809,2.1731803971737738
Font Màgica - Fonts de Montjuïc *Aturada degut a la situació d'alerta per sequera,otro,Plaça de Carles Buïgas 1.0 ,41.37020770355242,2.154032861702001
La Maquinista Terrestre i Marítima,otro,Pl Pompeu Gener 1.0 ,41.38164285238863,2.1907168710652614
Unió de Cooperatives per a la Fabricació de Pastes per a Sopa,otro,C Aurora 11.0 ,41.37867570317367,2.1681069096683667
Casa Sarriera,otro,C Palma de Sant Just 8.0 ,41.382407945809554,2.178630636272102
Bibiblioteca Rector Gabriel Ferraté,otro,Jordi Girona 1.0 ,41.38790151896208,2.1146704334958524
Conservatori Municipal de Música de Barcelona,otro,C Bruc 110.0 ,41.39590030798757,2.1680371208078077
Teatro de los Sentidos,otro,Camí Polvorí 1.0 ,41.36425978367883,2.1432333432874637
Cementiri Sant Genís,Cementiri,Saldes 3.0 ,41.42798213665874,2.1365982986152545
Cooperativa Obrera Popular Segle XX,otro,C Atlàntida 1.0 ,41.38164663472414,2.189153267840029
L'Aquàrium de Barcelona - Aspro Parks,otro,Moll Espanya 5.0 ,41.37680536906014,2.1843840154597025
Religioses de la Mare de Déu de la Mercè,otro,Sant Gervasi de Cassoles 66.0 ,41.40590933439461,2.1375174554869414
La Torre Blanca,otro,Pg Til·lers 1.0 ,41.38946749792318,2.11876260601679
Pilar d'Aigua de Sant Andreu,otro,C Llenguadoc 95.0 ,41.4303599257898,2.1852706828435733
La Plaça de les Havaneres,otro,C Jordi de Sant Jordi 5.0 ,41.42125404672891,2.1826779224213384
'La Masia' del Barça,otro,Av Joan XXIII 2.0 ,41.38164275556459,2.1215489678471395
"""Vivendes"" del Congrés Eucarístic",otro,Pl Congrés Eucarístic 7.0 ,41.42583306266904,2.181536675794661
Antiga Biblioteca Infantil del GATCPAC,otro,Pl Palmeres 2.0 ,41.43240704975568,2.186285451200647
Parc d'Atraccions del Tibidabo,Parc,Plaça del Tibidabo 3.0 3.0,41.42161843553102,2.118740285636823
Centre Cultural La Farinera del Clot,Centre,Gran Via de les Corts Catalanes 837.0 ,41.40487897583886,2.18840476699031
Places de Joaquim Folguera i Frederic Soler,otro,Pl Joaquim Folguera nan ,41.40542924572357,2.1389166559414927
El Conjunt Residencial de Les Escales Park,otro,C Sor Eulàlia d'Anzizu 38.0 ,41.39204783587929,2.1153886541782843
El passatge de Tubella,otro,Ptge Tubella 1.0 ,41.38372383321053,2.135927755117388
Colònia Carné,otro,Av Sant Ramon Nonat 22.0 ,41.376822310380064,2.117058367742885
La plaça de Pedralbes,otro,Pl Pedralbes nan ,41.395729151007615,2.114218062249275
Herboristeria del Rei,otro,Vidre 1.0 ,41.38070755674348,2.175034436574318
L'Auditori de Barcelona,otro,Carrer de Lepant 150.0 ,41.39877242493477,2.185159128100962
Hotel Melia Barcelona Sky - HB-004358,otro,C Pere IV 272.0 ,41.40628819017893,2.200634797754356
Casa Carreras,otro,Av Pearson 14.0 ,41.39404843334341,2.108987100941613
La plaça del Monestir,otro,Pl Monestir nan ,41.39644186075786,2.1129074520593005
Parc de Diagonal Mar,Parc,Carrer de Llull 356.0 360.0,41.40849031137141,2.212231951523546
La Porta Est de la Finca Güell,otro,Av Joan XXIII 27.0 ,41.38555915734198,2.1223275022909265
Centre Cívic Sarrià,Centre,Carrer d'Eduardo Conde 22.0 ,41.39390619967619,2.1211872573336934
Edifici de la Fàbrica Moritz - Espai Gastronòmic i Cultural,otro,Rda Sant Antoni 39.0 ,41.38253112132162,2.1634359544972748
